timestamp,signal,rx_rate,tx_rate
1767448481.2484477,-50,144.4,144.4
1767448481.4506814,-46,144.4,144.4
1767448481.6526673,-42,144.4,144.4
1767448481.8545551,-51,144.4,144.4
1767448482.0565076,-42,144.4,144.4
1767448482.258407,-42,144.4,144.4
1767448482.4603717,-43,144.4,144.4
1767448482.6622086,-42,144.4,144.4
1767448482.864412,-51,144.4,144.4
1767448483.066312,-45,144.4,144.4
1767448483.2682347,-45,144.4,144.4
1767448483.4702406,-45,144.4,144.4
1767448483.672408,-43,144.4,144.4
1767448483.8743303,-45,144.4,144.4
1767448484.0763698,-43,144.4,144.4
1767448484.278431,-45,144.4,144.4
1767448484.4805014,-46,144.4,144.4
1767448484.6824367,-43,144.4,144.4
1767448484.8844223,-45,144.4,144.4
1767448485.0862353,-44,144.4,144.4
1767448485.2882063,-44,144.4,144.4
1767448485.490216,-45,144.4,144.4
1767448485.6920774,-42,144.4,144.4
1767448485.894181,-44,144.4,144.4
1767448486.0960758,-50,144.4,144.4
1767448486.2987049,-50,144.4,144.4
1767448486.5011864,-46,117.0,144.4
1767448486.7031844,-44,144.4,144.4
1767448486.9056745,-41,144.4,144.4
1767448487.1075666,-43,144.4,144.4
1767448487.3094568,-46,144.4,144.4
1767448487.5112202,-45,144.4,144.4
1767448487.7131505,-42,144.4,144.4
1767448487.9150414,-42,144.4,144.4
1767448488.1168935,-42,144.4,144.4
1767448488.3186803,-42,117.0,144.4
1767448488.5206487,-44,117.0,144.4
1767448488.7225475,-42,144.4,144.4
1767448488.9245172,-45,144.4,144.4
1767448489.12632,-42,144.4,144.4
1767448489.3280604,-42,144.4,144.4
1767448489.5305774,-42,144.4,144.4
1767448489.733153,-41,144.4,144.4
1767448489.9352736,-42,144.4,144.4
1767448490.1371279,-42,144.4,144.4
1767448490.338981,-42,144.4,144.4
1767448490.5408838,-42,144.4,144.4
1767448490.7426558,-42,144.4,144.4
1767448490.9450722,-42,144.4,144.4
1767448491.1472425,-43,144.4,144.4
1767448491.3491228,-43,144.4,144.4
1767448491.550911,-44,144.4,144.4
1767448491.7529418,-42,144.4,130.0
1767448491.9549847,-45,144.4,130.0
1767448492.1571193,-50,144.4,130.0
1767448492.359168,-44,144.4,130.0
1767448492.5609527,-44,144.4,144.4
1767448492.7628083,-41,144.4,144.4
1767448492.964775,-50,144.4,144.4
1767448493.1666737,-50,144.4,144.4
1767448493.3683937,-42,144.4,144.4
1767448493.5702987,-42,144.4,144.4
1767448493.7722719,-44,144.4,144.4
1767448493.9741366,-44,144.4,144.4
1767448494.1760135,-42,144.4,144.4
1767448494.3778403,-42,144.4,144.4
1767448494.5799332,-44,144.4,144.4
1767448494.781885,-42,144.4,144.4
1767448494.9837503,-51,144.4,144.4
1767448495.1855862,-41,144.4,144.4
1767448495.3874538,-42,144.4,144.4
1767448495.589262,-42,144.4,144.4
1767448495.7911692,-42,144.4,144.4
1767448495.9929688,-42,144.4,144.4
1767448496.1961312,-44,144.4,144.4
1767448496.3981352,-42,144.4,144.4
1767448496.6003287,-42,144.4,144.4
1767448496.8024352,-51,144.4,144.4
1767448497.0043628,-42,144.4,144.4
1767448497.206233,-42,144.4,144.4
1767448497.4082713,-42,144.4,144.4
1767448497.610221,-42,130.0,144.4
1767448497.8125017,-44,144.4,144.4
1767448498.0147173,-43,144.4,144.4
1767448498.2171166,-42,144.4,144.4
1767448498.4192328,-43,144.4,144.4
1767448498.6211147,-44,144.4,144.4
1767448498.823288,-43,144.4,144.4
1767448499.0251303,-44,144.4,144.4
1767448499.2270687,-51,144.4,144.4
1767448499.4287932,-44,144.4,144.4
1767448499.6307268,-44,144.4,144.4
1767448499.832593,-45,144.4,144.4
1767448500.034601,-43,144.4,144.4
1767448500.237182,-43,144.4,144.4
1767448500.4389846,-42,144.4,144.4
1767448500.6409132,-41,144.4,144.4
1767448500.8427694,-43,144.4,144.4
1767448501.044744,-41,144.4,144.4
1767448501.2466455,-42,144.4,144.4
1767448501.4492576,-42,144.4,144.4
1767448501.6519547,-42,144.4,144.4
1767448501.8542802,-50,144.4,144.4
1767448502.056885,-41,144.4,144.4
1767448502.2589035,-41,144.4,144.4
1767448502.4607277,-42,144.4,144.4
1767448502.6625993,-45,144.4,144.4
1767448502.8645346,-41,144.4,144.4
1767448503.0665383,-42,144.4,144.4
1767448503.2685635,-41,144.4,144.4
1767448503.4705453,-41,144.4,144.4
1767448503.672669,-44,130.0,144.4
1767448503.8746352,-46,130.0,144.4
1767448504.0766017,-42,144.4,144.4
1767448504.278679,-41,144.4,144.4
1767448504.4806259,-42,144.4,144.4
1767448504.6824462,-42,144.4,144.4
1767448504.8842309,-42,144.4,144.4
1767448505.0861819,-42,144.4,144.4
1767448505.2882805,-44,144.4,144.4
1767448505.4902864,-41,144.4,144.4
1767448505.692215,-43,144.4,144.4
1767448505.8940659,-42,144.4,144.4
1767448506.0957968,-42,130.0,144.4
1767448506.2976298,-42,144.4,144.4
1767448506.4994335,-42,144.4,144.4
1767448506.7026536,-41,144.4,144.4
1767448506.905283,-44,144.4,130.0
1767448507.1073189,-51,144.4,130.0
1767448507.3092995,-42,144.4,130.0
1767448507.5119026,-44,144.4,130.0
1767448507.7137501,-42,144.4,130.0
1767448507.9155543,-41,144.4,130.0
1767448508.1176171,-43,144.4,130.0
1767448508.3195233,-42,104.0,104.0
1767448508.5213113,-43,117.0,104.0
1767448508.7232776,-42,130.0,104.0
1767448508.9252427,-42,117.0,104.0
1767448509.1271386,-47,144.4,104.0
1767448509.3295524,-41,144.4,104.0
1767448509.5314748,-42,144.4,104.0
1767448509.733433,-41,130.0,104.0
1767448509.9351656,-42,144.4,117.0
1767448510.1371365,-43,144.4,117.0
1767448510.338992,-43,144.4,117.0
1767448510.5409303,-46,144.4,117.0
1767448510.7429512,-42,144.4,117.0
1767448510.9450629,-46,144.4,117.0
1767448511.1469,-46,144.4,117.0
1767448511.3489614,-43,117.0,130.0
1767448511.550841,-43,144.4,130.0
1767448511.7527468,-43,144.4,130.0
1767448511.954576,-43,144.4,130.0
1767448512.1566262,-42,117.0,130.0
1767448512.358436,-42,144.4,130.0
1767448512.560324,-42,144.4,130.0
1767448512.762251,-43,144.4,130.0
1767448512.964266,-42,144.4,130.0
1767448513.166637,-43,144.4,130.0
1767448513.3687048,-42,144.4,130.0
1767448513.5706537,-43,144.4,130.0
1767448513.7730455,-43,144.4,130.0
1767448513.9749234,-42,144.4,130.0
1767448514.1767566,-43,144.4,130.0
1767448514.3794985,-45,144.4,130.0
1767448514.58136,-43,144.4,130.0
1767448514.783186,-44,130.0,144.4
1767448514.985084,-42,144.4,144.4
1767448515.1869678,-42,117.0,144.4
1767448515.388825,-42,144.4,144.4
1767448515.5906281,-44,130.0,144.4
1767448515.7924657,-43,117.0,144.4
1767448515.9947278,-43,130.0,144.4
1767448516.1974106,-43,144.4,130.0
1767448516.3992975,-43,144.4,144.4
1767448516.6010618,-42,144.4,144.4
1767448516.803002,-42,144.4,144.4
1767448517.0050554,-42,117.0,144.4
1767448517.2077913,-43,144.4,144.4
1767448517.4096646,-42,144.4,144.4
1767448517.611572,-42,144.4,144.4
1767448517.8139997,-41,144.4,130.0
1767448518.0160046,-42,104.0,130.0
1767448518.2178235,-45,144.4,130.0
1767448518.4198697,-42,144.4,130.0
1767448518.62316,-42,144.4,72.2
1767448518.825,-42,144.4,72.2
1767448519.0271618,-42,144.4,72.2
1767448519.2290556,-43,144.4,72.2
1767448519.4309673,-42,117.0,72.2
1767448519.6329384,-42,144.4,72.2
1767448519.8349345,-42,144.4,72.2
1767448520.036736,-43,144.4,86.7
1767448520.2386494,-44,144.4,86.7
1767448520.4405704,-43,117.0,115.6
1767448520.6425343,-43,144.4,130.0
1767448520.8449445,-43,144.4,130.0
1767448521.0469775,-43,144.4,115.6
1767448521.2493498,-43,144.4,115.6
1767448521.4517522,-42,130.0,115.6
1767448521.6542463,-43,144.4,115.6
1767448521.8562453,-42,144.4,115.6
1767448522.0579646,-42,144.4,115.6
1767448522.259996,-43,144.4,115.6
1767448522.4621773,-44,144.4,115.6
1767448522.6641579,-43,144.4,130.0
1767448522.866027,-41,144.4,130.0
1767448523.0678136,-42,144.4,130.0
1767448523.2695477,-43,144.4,130.0
1767448523.4712727,-42,144.4,130.0
1767448523.673075,-42,144.4,130.0
1767448523.8753626,-51,130.0,144.4
1767448524.0773475,-42,144.4,144.4
1767448524.2793183,-42,144.4,130.0
1767448524.4813712,-42,144.4,130.0
1767448524.6846504,-42,130.0,130.0
1767448524.886552,-42,130.0,130.0
1767448525.0889277,-43,130.0,130.0
1767448525.2914288,-43,144.4,130.0
1767448525.4932969,-42,130.0,130.0
1767448525.695277,-46,144.4,130.0
1767448525.897,-45,144.4,130.0
1767448526.098842,-52,144.4,130.0
1767448526.3009322,-42,144.4,130.0
1767448526.5033717,-42,144.4,130.0
1767448526.705462,-43,144.4,130.0
1767448526.9074051,-43,144.4,130.0
1767448527.1092994,-43,104.0,130.0
1767448527.3111854,-42,117.0,130.0
1767448527.5131412,-43,144.4,130.0
1767448527.7159472,-43,144.4,130.0
1767448527.9180071,-43,144.4,130.0
1767448528.119857,-43,144.4,130.0
1767448528.3215673,-43,144.4,130.0
1767448528.5233912,-42,144.4,115.6
1767448528.72534,-43,144.4,115.6
1767448528.9273405,-41,144.4,86.7
1767448529.1291628,-42,144.4,86.7
1767448529.3310385,-43,144.4,86.7
1767448529.5328572,-43,144.4,86.7
1767448529.7347763,-42,144.4,86.7
1767448529.9368978,-42,144.4,86.7
1767448530.1388392,-43,144.4,86.7
1767448530.3407123,-44,144.4,86.7
1767448530.542697,-42,144.4,86.7
1767448530.745142,-42,144.4,86.7
1767448530.946936,-42,130.0,86.7
1767448531.148876,-42,144.4,86.7
1767448531.3506866,-43,144.4,86.7
1767448531.5527754,-42,144.4,86.7
1767448531.7551258,-43,144.4,86.7
1767448531.9571226,-42,144.4,115.6
1767448532.1589074,-43,144.4,86.7
1767448532.3613777,-43,144.4,86.7
1767448532.5632777,-43,144.4,86.7
1767448532.7653365,-42,144.4,115.6
1767448532.9677622,-42,144.4,115.6
1767448533.1701977,-43,144.4,130.0
1767448533.3720858,-51,144.4,130.0
1767448533.5739872,-45,144.4,130.0
1767448533.7758994,-43,144.4,130.0
1767448533.9778347,-42,144.4,130.0
1767448534.1796505,-42,144.4,130.0
1767448534.381593,-44,144.4,115.6
1767448534.5834985,-42,144.4,115.6
1767448534.785379,-42,130.0,115.6
1767448534.987335,-44,144.4,115.6
1767448535.1892867,-41,144.4,86.7
1767448535.3913484,-42,130.0,115.6
1767448535.5936198,-44,144.4,115.6
1767448535.7955532,-41,144.4,130.0
1767448535.9972908,-43,144.4,130.0
1767448536.1991098,-43,144.4,130.0
1767448536.401051,-42,144.4,130.0
1767448536.602828,-42,144.4,130.0
1767448536.8046765,-43,130.0,130.0
1767448537.0065718,-43,144.4,130.0
1767448537.208242,-43,144.4,144.4
1767448537.4101822,-41,144.4,144.4
1767448537.61215,-42,144.4,144.4
1767448537.8138955,-42,144.4,144.4
1767448538.0156357,-42,117.0,144.4
1767448538.217529,-41,144.4,144.4
1767448538.4195666,-42,144.4,115.6
1767448538.621358,-42,144.4,115.6
1767448538.8232632,-42,144.4,130.0
1767448539.0257554,-41,144.4,130.0
1767448539.227624,-43,144.4,130.0
1767448539.429991,-43,144.4,130.0
1767448539.631946,-43,144.4,130.0
1767448539.833832,-42,144.4,130.0
1767448540.035846,-45,144.4,144.4
1767448540.2379901,-44,144.4,144.4
1767448540.4399555,-42,144.4,144.4
1767448540.6421392,-43,144.4,144.4
1767448540.8437898,-43,144.4,144.4
1767448541.0463216,-42,130.0,144.4
1767448541.2486732,-44,144.4,144.4
1767448541.4507303,-43,144.4,144.4
1767448541.652811,-43,144.4,144.4
1767448541.8549013,-42,144.4,144.4
1767448542.0571501,-42,144.4,130.0
1767448542.259303,-42,144.4,144.4
1767448542.46107,-44,144.4,130.0
1767448542.6630292,-44,144.4,130.0
1767448542.8648818,-43,144.4,130.0
1767448543.0668185,-44,144.4,130.0
1767448543.2688677,-43,144.4,130.0
1767448543.4706242,-43,144.4,130.0
1767448543.6725495,-43,144.4,130.0
1767448543.8750374,-43,144.4,130.0
1767448544.0768902,-42,144.4,130.0
1767448544.2787187,-43,144.4,130.0
1767448544.4809856,-43,144.4,130.0
1767448544.6829162,-42,144.4,130.0
1767448544.8848736,-42,144.4,130.0
1767448545.0867617,-42,144.4,130.0
1767448545.2888422,-43,144.4,130.0
1767448545.4907527,-42,144.4,130.0
1767448545.6930468,-52,144.4,130.0
1767448545.89618,-42,130.0,104.0
1767448546.098432,-42,144.4,104.0
1767448546.3004162,-42,144.4,117.0
1767448546.502621,-41,144.4,117.0
1767448546.7045455,-43,144.4,117.0
1767448546.906346,-42,144.4,130.0
1767448547.1081765,-43,144.4,130.0
1767448547.3104284,-42,144.4,130.0
1767448547.5123105,-44,130.0,130.0
1767448547.714388,-44,130.0,130.0
1767448547.9163768,-42,144.4,130.0
1767448548.118314,-42,144.4,130.0
1767448548.3202143,-43,144.4,130.0
1767448548.5220473,-42,144.4,130.0
1767448548.723883,-43,144.4,130.0
1767448548.9264903,-44,144.4,130.0
1767448549.129438,-43,144.4,130.0
1767448549.3312955,-42,144.4,130.0
1767448549.5333443,-42,144.4,130.0
1767448549.7351606,-42,144.4,117.0
1767448549.9372568,-43,144.4,117.0
1767448550.1391692,-42,144.4,117.0
1767448550.3409688,-43,144.4,117.0
1767448550.5427873,-43,144.4,117.0
1767448550.744663,-43,144.4,65.0
1767448550.9464335,-42,144.4,65.0
1767448551.1483347,-43,144.4,78.0
1767448551.350689,-43,144.4,78.0
1767448551.5526373,-42,130.0,78.0
1767448551.7545204,-43,144.4,78.0
1767448551.9564295,-44,144.4,78.0
1767448552.158402,-43,144.4,78.0
1767448552.3603876,-42,144.4,104.0
1767448552.5626178,-42,144.4,104.0
1767448552.7648873,-45,144.4,104.0
1767448552.9667783,-46,144.4,104.0
1767448553.1686065,-46,144.4,104.0
1767448553.370547,-46,144.4,104.0
1767448553.572428,-44,144.4,104.0
1767448553.7742822,-48,144.4,104.0
1767448553.9766023,-46,144.4,104.0
1767448554.1785626,-46,144.4,104.0
1767448554.38093,-44,144.4,104.0
1767448554.582965,-43,144.4,104.0
1767448554.784985,-42,144.4,104.0
1767448554.9868917,-47,144.4,104.0
1767448555.1889467,-45,144.4,104.0
1767448555.391092,-47,144.4,104.0
1767448555.5928516,-52,144.4,104.0
1767448555.7948108,-53,144.4,104.0
1767448555.9968464,-54,144.4,104.0
1767448556.198756,-48,144.4,104.0
1767448556.4011252,-42,144.4,104.0
1767448556.6031597,-43,144.4,104.0
1767448556.8067017,-43,144.4,104.0
1767448557.0083466,-51,144.4,104.0
1767448557.2101815,-43,144.4,104.0
