timestamp,signal,rx_rate,tx_rate
1767449117.0692086,-47,144.4,144.4
1767449117.2712202,-47,144.4,144.4
1767449117.4728856,-47,144.4,144.4
1767449117.6747797,-48,144.4,144.4
1767449117.8767989,-46,144.4,144.4
1767449118.0789328,-47,144.4,144.4
1767449118.2809844,-49,144.4,144.4
1767449118.483561,-48,144.4,144.4
1767449118.6855447,-46,144.4,130.0
1767449118.8873677,-48,144.4,130.0
1767449119.0899048,-49,144.4,130.0
1767449119.2917495,-48,144.4,130.0
1767449119.493669,-48,144.4,130.0
1767449119.6955516,-48,144.4,130.0
1767449119.897549,-47,144.4,130.0
1767449120.0993955,-47,144.4,130.0
1767449120.301308,-46,144.4,130.0
1767449120.5031655,-47,144.4,130.0
1767449120.70515,-48,104.0,130.0
1767449120.9069545,-48,144.4,130.0
1767449121.1088185,-48,144.4,130.0
1767449121.3106978,-50,144.4,130.0
1767449121.5135899,-48,144.4,130.0
1767449121.7156372,-46,144.4,130.0
1767449121.9177713,-48,144.4,144.4
1767449122.1198976,-49,144.4,144.4
1767449122.3219388,-48,144.4,144.4
1767449122.5236933,-48,144.4,144.4
1767449122.7255144,-47,144.4,144.4
1767449122.927803,-48,144.4,144.4
1767449123.4796963,-52,130.0,144.4
1767449123.682891,-48,117.0,144.4
1767449123.8849256,-47,144.4,144.4
1767449124.0873606,-49,144.4,144.4
1767449124.3101609,-49,144.4,144.4
1767449124.5232878,-50,144.4,144.4
1767449124.7255123,-48,144.4,144.4
1767449124.9274032,-50,144.4,144.4
1767449125.1299365,-49,144.4,144.4
1767449125.3319204,-49,144.4,144.4
1767449125.5338476,-47,144.4,144.4
1767449125.7356873,-48,144.4,144.4
1767449125.937506,-49,144.4,144.4
1767449126.1393685,-48,144.4,144.4
1767449126.3413453,-46,144.4,144.4
1767449126.543871,-48,144.4,144.4
1767449126.7464724,-49,144.4,144.4
1767449126.9492972,-49,144.4,144.4
1767449127.1511145,-50,144.4,144.4
1767449127.352978,-49,144.4,144.4
1767449127.5549345,-48,144.4,144.4
1767449127.7569294,-47,144.4,144.4
1767449127.9586875,-46,144.4,144.4
1767449128.1604536,-47,144.4,144.4
1767449128.3623393,-47,144.4,144.4
1767449128.564284,-49,144.4,144.4
1767449128.7662969,-48,144.4,144.4
1767449128.9683142,-49,144.4,144.4
1767449129.1701846,-51,144.4,144.4
1767449129.372038,-48,144.4,144.4
1767449129.5738819,-50,144.4,144.4
1767449129.7756274,-49,144.4,144.4
1767449129.9782226,-49,144.4,144.4
1767449130.180592,-50,144.4,144.4
1767449130.3829594,-48,144.4,144.4
1767449130.5846105,-49,144.4,130.0
1767449130.786607,-49,144.4,144.4
1767449130.9891303,-49,144.4,144.4
1767449131.1910937,-50,144.4,144.4
1767449131.3930073,-52,144.4,144.4
1767449131.5950663,-53,144.4,144.4
1767449131.7968514,-50,144.4,144.4
1767449131.9988902,-48,144.4,144.4
1767449132.2009451,-50,144.4,144.4
1767449132.403016,-51,144.4,144.4
1767449132.6048408,-50,144.4,144.4
1767449132.8069558,-47,144.4,144.4
1767449133.0094082,-47,144.4,144.4
1767449133.211313,-48,144.4,144.4
1767449133.4133942,-50,144.4,144.4
1767449133.6152756,-48,144.4,144.4
1767449133.8171446,-48,144.4,144.4
1767449134.0190437,-49,144.4,144.4
1767449134.2209656,-51,144.4,144.4
1767449134.4229758,-53,144.4,144.4
1767449134.6253023,-51,144.4,144.4
1767449134.8271205,-52,130.0,144.4
1767449135.0291183,-52,130.0,144.4
1767449135.2309976,-50,144.4,144.4
1767449135.4332519,-51,144.4,144.4
1767449135.6355538,-50,144.4,144.4
1767449135.8377042,-48,144.4,144.4
1767449136.039841,-49,144.4,144.4
1767449136.2423966,-48,144.4,144.4
1767449136.444332,-49,104.0,144.4
1767449136.646281,-48,144.4,144.4
1767449136.848274,-47,144.4,144.4
1767449137.0500724,-48,144.4,144.4
1767449137.2520835,-46,144.4,144.4
1767449137.4540586,-46,144.4,144.4
1767449137.655973,-49,144.4,144.4
1767449137.8584232,-48,144.4,144.4
1767449138.0604403,-51,144.4,144.4
1767449138.2627735,-50,144.4,144.4
1767449138.4649377,-50,144.4,144.4
1767449138.6669176,-48,144.4,144.4
1767449138.8689592,-48,144.4,144.4
1767449139.071446,-47,144.4,144.4
1767449139.273494,-46,144.4,144.4
1767449139.4755647,-46,144.4,144.4
1767449139.6775188,-48,144.4,144.4
1767449139.8794892,-48,144.4,144.4
1767449140.0814092,-48,144.4,144.4
1767449140.2832572,-48,130.0,144.4
1767449140.4852748,-48,144.4,144.4
1767449140.6872838,-48,144.4,144.4
1767449140.8892002,-48,144.4,144.4
1767449141.0914426,-47,144.4,144.4
1767449141.2936943,-48,144.4,144.4
1767449141.496495,-48,144.4,144.4
1767449141.6984894,-47,144.4,144.4
1767449141.900175,-49,144.4,144.4
1767449142.1023042,-50,144.4,144.4
1767449142.3041883,-47,144.4,144.4
1767449142.506154,-48,117.0,144.4
1767449142.7080681,-47,144.4,144.4
1767449142.9099054,-48,144.4,144.4
1767449143.1117587,-48,144.4,144.4
1767449143.3133776,-50,144.4,144.4
1767449143.515148,-50,117.0,144.4
1767449143.7170522,-48,144.4,144.4
1767449143.9189265,-48,144.4,144.4
1767449144.1208627,-49,144.4,144.4
1767449144.3227623,-47,130.0,144.4
1767449144.5249355,-48,117.0,144.4
1767449144.7271469,-47,144.4,144.4
1767449144.9295077,-47,117.0,144.4
1767449145.1315682,-48,144.4,144.4
1767449145.334381,-50,144.4,144.4
1767449145.5364919,-51,144.4,144.4
1767449145.7386186,-50,144.4,144.4
1767449145.940739,-49,144.4,144.4
1767449146.1440628,-48,144.4,144.4
1767449146.3464582,-49,144.4,130.0
1767449146.549254,-52,130.0,130.0
1767449146.7512121,-48,117.0,130.0
1767449146.9531186,-47,117.0,130.0
1767449147.1548939,-47,144.4,144.4
1767449147.356845,-47,144.4,144.4
1767449147.5592299,-47,144.4,144.4
1767449147.7612,-48,144.4,144.4
1767449147.9631543,-48,144.4,144.4
1767449148.1651587,-48,144.4,144.4
1767449148.3671997,-46,144.4,144.4
1767449148.5691423,-49,144.4,144.4
1767449148.7715297,-47,144.4,144.4
1767449148.9735844,-47,144.4,144.4
1767449149.1751943,-49,144.4,144.4
1767449149.3775337,-50,144.4,144.4
1767449149.5794299,-52,130.0,144.4
1767449149.781414,-52,144.4,144.4
1767449149.98362,-49,144.4,144.4
1767449150.185614,-48,144.4,144.4
1767449150.387491,-48,144.4,144.4
1767449150.5894063,-48,144.4,144.4
1767449150.7919126,-48,144.4,144.4
1767449150.993926,-50,144.4,144.4
1767449151.1959918,-49,144.4,144.4
1767449151.3982875,-47,144.4,144.4
1767449151.6001709,-48,144.4,144.4
1767449151.8018658,-49,144.4,144.4
1767449152.003693,-49,144.4,144.4
1767449152.2056231,-48,144.4,144.4
1767449152.407361,-49,144.4,144.4
1767449152.6093502,-48,144.4,144.4
1767449152.811738,-47,144.4,144.4
1767449153.0136979,-46,144.4,144.4
1767449153.2161443,-48,144.4,144.4
1767449153.4180777,-48,144.4,144.4
1767449153.6200702,-48,144.4,144.4
1767449153.8219523,-52,144.4,144.4
1767449154.023825,-51,144.4,144.4
1767449154.225889,-48,144.4,144.4
1767449154.427818,-48,144.4,144.4
1767449154.6298394,-50,144.4,144.4
1767449154.8318756,-49,144.4,144.4
1767449155.0339568,-49,144.4,144.4
1767449155.2360327,-49,144.4,144.4
1767449155.4379737,-51,144.4,144.4
1767449155.6399167,-50,144.4,144.4
1767449155.841738,-48,144.4,144.4
1767449156.0437186,-50,144.4,144.4
1767449156.2459219,-50,144.4,144.4
1767449156.448073,-50,144.4,144.4
1767449156.6507146,-49,144.4,144.4
1767449156.8533597,-49,144.4,144.4
1767449157.0552127,-50,144.4,144.4
1767449157.2571266,-47,144.4,144.4
1767449157.459597,-47,144.4,144.4
1767449157.6615858,-47,144.4,144.4
1767449157.8637145,-48,144.4,144.4
1767449158.065646,-50,144.4,144.4
1767449158.2679048,-49,144.4,144.4
1767449158.4696999,-50,130.0,144.4
1767449158.6716053,-48,144.4,144.4
1767449158.8735585,-53,144.4,144.4
1767449159.0756142,-51,144.4,144.4
1767449159.2776177,-50,144.4,144.4
1767449159.47939,-50,144.4,144.4
1767449159.6813548,-50,144.4,144.4
1767449159.8835032,-49,144.4,144.4
1767449160.0859137,-49,144.4,144.4
1767449160.2880406,-49,144.4,144.4
1767449160.490108,-47,144.4,144.4
1767449160.6921606,-48,144.4,144.4
1767449160.894617,-46,144.4,144.4
1767449161.096586,-47,144.4,144.4
1767449161.2989728,-47,144.4,144.4
1767449161.5008368,-47,144.4,144.4
1767449161.7027905,-47,144.4,144.4
1767449161.9047995,-47,144.4,144.4
1767449162.1068523,-49,144.4,144.4
1767449162.3087978,-49,144.4,144.4
1767449162.5106285,-48,144.4,144.4
1767449162.7126472,-49,144.4,144.4
1767449162.9146874,-50,144.4,144.4
1767449163.1170585,-48,144.4,144.4
1767449163.3187957,-48,144.4,144.4
1767449163.5207803,-50,144.4,144.4
1767449163.7228427,-50,144.4,144.4
1767449163.924594,-47,144.4,144.4
1767449164.126601,-48,144.4,144.4
1767449164.3286433,-51,144.4,144.4
1767449164.5305827,-47,144.4,144.4
1767449164.7324526,-48,144.4,144.4
1767449164.9342937,-49,144.4,144.4
1767449165.1367023,-49,144.4,144.4
1767449165.3385212,-47,144.4,144.4
1767449165.5404694,-48,144.4,144.4
1767449165.7427888,-47,144.4,144.4
1767449165.944831,-47,144.4,144.4
1767449166.1467443,-48,144.4,144.4
1767449166.348594,-48,144.4,144.4
1767449166.5512662,-48,144.4,144.4
1767449166.7531538,-49,144.4,144.4
1767449166.9553056,-48,144.4,144.4
1767449167.1569889,-47,144.4,144.4
1767449167.3588922,-49,144.4,144.4
1767449167.5606968,-49,144.4,144.4
1767449167.762402,-52,130.0,144.4
1767449167.9642944,-51,144.4,144.4
1767449168.1662683,-50,144.4,144.4
1767449168.368116,-50,144.4,144.4
1767449168.5700192,-49,144.4,144.4
1767449168.7720795,-50,130.0,144.4
1767449168.9740422,-47,117.0,144.4
1767449169.1758935,-49,130.0,144.4
1767449169.3778813,-49,144.4,144.4
1767449169.5803773,-48,130.0,144.4
